Ω√ØÃﬂ#2
,øÿØƒﬁóvëfî‘çÜ,ëYê´Ç–Ç∏Ç›(X),ëYê´Ç–Ç∏Ç›(Y),ëYê´Ç–Ç∏Ç›(Z),ëYê´Ç–Ç∏Ç›(XY),ëYê´Ç–Ç∏Ç›(YZ),ëYê´Ç–Ç∏Ç›(ZX),’∞ªﬁ∞∫›Œﬂ∞»›ƒ1,’∞ªﬁ∞∫›Œﬂ∞»›ƒ2
23201,23201,-8.66294358274899e-05,4.52886633866001e-05,4.13407724408899e-05,9.1035226432723e-06,-1.2626846000785e-05,3.21794436786149e-06,0,0
23202,23202,0,0,0,0,0,0,0,0
23203,23203,0,0,0,0,0,0,0,0
23204,23204,0,0,0,0,0,0,0,0
23205,23205,-0.00193183531519026,-0.0306417737156153,0.0325736105442047,0.000717884278856218,-0.00808550696820021,-0.0110344020649791,0,0
23206,23206,-0.00195821467787027,-0.0228188205510378,0.0247770342975855,0.00510756904259324,-0.0161617398262024,-0.0109967617318034,0,0
23207,23207,-0.00188256497494876,-0.00939635466784239,0.0112789198756218,0.0039518428966403,-0.0105475336313248,-0.00411610398441553,0,0
23208,23208,-0.00162810157053173,-0.000880164443515241,0.00250826589763165,0.000462948257336393,-0.00287860026583076,-7.57039088057354e-05,0,0
23209,23209,-0.000844696827698499,0.000240077642956749,0.00060461915563792,0.000371522997738793,-0.000652256305329502,9.63807469815947e-05,0,0
23210,23210,-0.000347257038811222,0.000147450817166828,0.000199806221644394,6.72304959152825e-05,-0.000137408555019647,1.98498455574736e-05,0,0
23211,23211,-4.5975721150171e-05,2.1428952095448e-05,2.45467672357336e-05,3.49594324688951e-06,-7.04817239238764e-06,1.15172235837235e-06,0,0
23212,23212,0,0,0,0,0,0,0,0
23213,23213,0,0,0,0,0,0,0,0
23214,23214,0,0,0,0,0,0,0,0
23215,23215,-0.00196843384765089,-0.0249858181923628,0.0269542522728443,0.00169481057673693,-0.00639172457158566,-0.00426010927185416,0,0
23216,23216,-0.00187014974653721,-0.0149375405162573,0.0168076902627945,0.00219374243170023,-0.00946817081421614,-0.00224330509081483,0,0
23217,23217,-0.0016681564738974,-0.00427677063271403,0.00594492722302675,0.000921475701034069,-0.00337913446128368,-0.000380605430109426,0,0
23218,23218,-0.00126688845921308,-0.000201645234483294,0.00146853376645595,0.000509737117681652,-0.000446291669504717,0.000183841970283538,0,0
23219,23219,-0.000628625799436122,8.14306040410884e-05,0.000547195202670991,0.000162343436386436,-0.000167731763212942,7.62344207032584e-05,0,0
23220,23220,-0.000261355133261532,7.49833998270333e-05,0.000186371718882583,3.92941728932783e-05,-4.23784549639095e-05,2.43411232077051e-05,0,0
23221,23221,-1.60046022301685e-06,6.70056067519909e-07,9.30404155496944e-07,7.72589743291974e-08,-1.44317766626045e-07,6.26759870669957e-08,0,0
23222,23222,0,0,0,0,0,0,0,0
23223,23223,0,0,0,0,0,0,0,0
23224,23224,0,0,0,0,0,0,0,0
23225,23225,-0.00165205856319517,-0.0146044939756393,0.0162565521895885,0.000613185751717538,-0.000809645163826644,-0.00127976958174258,0,0
23226,23226,-0.00146751082502306,-0.0059164734557271,0.0073839845135808,0.000809101562481374,0.000468147511128336,-0.00026772526325658,0,0
23227,23227,-0.00148457323666662,-9.85555452643894e-05,0.00158312870189548,0.000319397950079292,0.000820731453131884,0.000156740265083499,0,0
23228,23228,-0.000850532378535718,0.000154116583871655,0.000696415780112147,0.00015436283138115,0.000462905882159248,0.000111893881694414,0,0
23229,23229,-0.000496854714583606,9.99519761535339e-05,0.000396902731154114,7.1591348387301e-05,0.000219570429180749,6.20826176600531e-05,0,0
23230,23230,-0.000161178671987727,5.23647249792702e-05,0.000108813947008457,1.93948817468481e-05,4.22802586399484e-05,1.06481265902403e-05,0,0
23231,23231,0,0,0,0,0,0,0,0
23232,23232,0,0,0,0,0,0,0,0
23233,23233,0,0,0,0,0,0,0,0
23234,23234,0,0,0,0,0,0,0,0
23235,23235,-0.00175625237170607,0.00234406860545278,-0.000587816350162029,-4.0570772398496e-05,0.000469792517833412,-0.000107351756014396,0,0
23236,23236,-0.00159416650421917,0.00150667631532997,8.74902034411207e-05,-1.41899863592698e-05,0.000724872399587184,-6.08025447945693e-06,0,0
23237,23237,-0.00115918752271682,0.000859754800330848,0.000299432693282142,7.57075540605001e-05,0.000464903190732002,4.74169683002401e-05,0,0
23238,23238,-0.000730309286154807,0.000471512525109574,0.000258796731941402,9.59221870289184e-05,0.000321571278618649,3.17303383781109e-05,0,0
23239,23239,-0.00033856465597637,0.000179087553988211,0.000159477087436244,5.50015465705656e-05,0.000135727153974585,9.14455085876398e-06,0,0
23240,23240,-2.77280942100333e-05,1.38654049806064e-05,1.38626892294269e-05,4.47402317149681e-06,6.10738334216876e-06,8.37854202018207e-07,0,0
23241,23241,0,0,0,0,0,0,0,0
23242,23242,0,0,0,0,0,0,0,0
23243,23243,0,0,0,0,0,0,0,0
23244,23244,0,0,0,0,0,0,0,0
23245,23245,0,0,0,0,0,0,0,0
23246,23246,0,0,0,0,0,0,0,0
23247,23247,0,0,0,0,0,0,0,0
23248,23248,0,0,0,0,0,0,0,0
23249,23249,0,0,0,0,0,0,0,0
23250,23250,0,0,0,0,0,0,0,0
23251,23251,0,0,0,0,0,0,0,0
23252,23252,0,0,0,0,0,0,0,0
23253,23253,0,0,0,0,0,0,0,0
23254,23254,0,0,0,0,0,0,0,0
23255,23255,0,0,0,0,0,0,0,0
23256,23256,0,0,0,0,0,0,0,0
23257,23257,0,0,0,0,0,0,0,0
23258,23258,0,0,0,0,0,0,0,0
23259,23259,0,0,0,0,0,0,0,0
23260,23260,0,0,0,0,0,0,0,0
23261,23261,0,0,0,0,0,0,0,0
23262,23262,0,0,0,0,0,0,0,0
23263,23263,0,0,0,0,0,0,0,0
23264,23264,0,0,0,0,0,0,0,0
23265,23265,0,0,0,0,0,0,0,0
23266,23266,0,0,0,0,0,0,0,0
23267,23267,0,0,0,0,0,0,0,0
23268,23268,0,0,0,0,0,0,0,0
23269,23269,0,0,0,0,0,0,0,0
23270,23270,0,0,0,0,0,0,0,0
23271,23271,0,0,0,0,0,0,0,0
23272,23272,0,0,0,0,0,0,0,0
23273,23273,0,0,0,0,0,0,0,0
23274,23274,0,0,0,0,0,0,0,0
23275,23275,0,0,0,0,0,0,0,0
23276,23276,0,0,0,0,0,0,0,0
23277,23277,0,0,0,0,0,0,0,0
23278,23278,0,0,0,0,0,0,0,0
23279,23279,0,0,0,0,0,0,0,0
23280,23280,0,0,0,0,0,0,0,0
23281,23281,0,0,0,0,0,0,0,0
23282,23282,0,0,0,0,0,0,0,0
23283,23283,0,0,0,0,0,0,0,0
23284,23284,0,0,0,0,0,0,0,0
23285,23285,0,0,0,0,0,0,0,0
23286,23286,0,0,0,0,0,0,0,0
23287,23287,0,0,0,0,0,0,0,0
23288,23288,0,0,0,0,0,0,0,0
23289,23289,0,0,0,0,0,0,0,0
23290,23290,0,0,0,0,0,0,0,0
23291,23291,0,0,0,0,0,0,0,0
23292,23292,0,0,0,0,0,0,0,0
23293,23293,0,0,0,0,0,0,0,0
23294,23294,0,0,0,0,0,0,0,0
23295,23295,0,0,0,0,0,0,0,0
23296,23296,0,0,0,0,0,0,0,0
23297,23297,0,0,0,0,0,0,0,0
23298,23298,0,0,0,0,0,0,0,0
23299,23299,0,0,0,0,0,0,0,0
23300,23300,0,0,0,0,0,0,0,0
23301,23301,0,0,0,0,0,0,0,0
23302,23302,0,0,0,0,0,0,0,0
23303,23303,0,0,0,0,0,0,0,0
23304,23304,0,0,0,0,0,0,0,0
23305,23305,0,0,0,0,0,0,0,0
23306,23306,0,0,0,0,0,0,0,0
23307,23307,0,0,0,0,0,0,0,0
23308,23308,0,0,0,0,0,0,0,0
23309,23309,0,0,0,0,0,0,0,0
23310,23310,0,0,0,0,0,0,0,0
23311,23311,0,0,0,0,0,0,0,0
23312,23312,0,0,0,0,0,0,0,0
23313,23313,0,0,0,0,0,0,0,0
23314,23314,0,0,0,0,0,0,0,0
23315,23315,0,0,0,0,0,0,0,0
23316,23316,0,0,0,0,0,0,0,0
23317,23317,0,0,0,0,0,0,0,0
23318,23318,0,0,0,0,0,0,0,0
23319,23319,0,0,0,0,0,0,0,0
23320,23320,0,0,0,0,0,0,0,0
23321,23321,0,0,0,0,0,0,0,0
23322,23322,0,0,0,0,0,0,0,0
23323,23323,0,0,0,0,0,0,0,0
23324,23324,0,0,0,0,0,0,0,0
23325,23325,0,0,0,0,0,0,0,0
23326,23326,0,0,0,0,0,0,0,0
23327,23327,0,0,0,0,0,0,0,0
23328,23328,0,0,0,0,0,0,0,0
23329,23329,0,0,0,0,0,0,0,0
23330,23330,0,0,0,0,0,0,0,0
23331,23331,0,0,0,0,0,0,0,0
23332,23332,0,0,0,0,0,0,0,0
23333,23333,0,0,0,0,0,0,0,0
23334,23334,0,0,0,0,0,0,0,0
23335,23335,0,0,0,0,0,0,0,0
23336,23336,0,0,0,0,0,0,0,0
23337,23337,0,0,0,0,0,0,0,0
23338,23338,0,0,0,0,0,0,0,0
23339,23339,0,0,0,0,0,0,0,0
23340,23340,0,0,0,0,0,0,0,0
23341,23341,0,0,0,0,0,0,0,0
23342,23342,0,0,0,0,0,0,0,0
23343,23343,0,0,0,0,0,0,0,0
23344,23344,0,0,0,0,0,0,0,0
23345,23345,0,0,0,0,0,0,0,0
23346,23346,0,0,0,0,0,0,0,0
23347,23347,0,0,0,0,0,0,0,0
23348,23348,0,0,0,0,0,0,0,0
23349,23349,0,0,0,0,0,0,0,0
23350,23350,0,0,0,0,0,0,0,0
23351,23351,0,0,0,0,0,0,0,0
23352,23352,0,0,0,0,0,0,0,0
23353,23353,-0.00277170073240995,-0.0312231574207544,0.0339948572218418,-0.00121062179096043,-0.00384408351965249,-0.0030626489315182,0,0
23354,23354,-0.00244341581128538,-0.0294257868081331,0.0318692028522491,0.00717914197593927,-0.0097197974100709,-0.00524672772735357,0,0
23355,23355,-0.00182140385732055,-0.0205251947045326,0.0223465990275145,0.0152519531548023,-0.00671729072928429,-0.00463995523750782,0,0
23356,23356,-0.00164815480820835,-0.00724469730630517,0.00889285188168287,0.00180416356306523,-0.00237109884619713,-0.000386956118745729,0,0
23357,23357,-0.00110720412340015,0.000622740539256483,0.000484463555039838,2.49886252277065e-05,-0.000334995420416817,-0.000146787875564769,0,0
23358,23358,-0.000477998401038349,0.000268011965090409,0.000209986421396025,0.000214704457903281,-9.69556494965218e-05,-2.05366944783236e-07,0,0
23359,23359,-0.000113409623736516,5.35429498995654e-05,5.98666701989714e-05,1.48852932397858e-05,-2.94182814286614e-06,-6.73508679938095e-07,0,0
23360,23360,0,0,0,0,0,0,0,0
23361,23361,0,0,0,0,0,0,0,0
23362,23362,0,0,0,0,0,0,0,0
23363,23363,-0.00250598904676735,-0.0324875749647617,0.0349935628473759,-0.00154036516323686,-0.00698059657588601,-0.00954991485923529,0,0
23364,23364,-0.0020704185590148,-0.0277242809534073,0.0297947004437447,0.00694745732471347,-0.0151697536930442,-0.0127605581656098,0,0
23365,23365,-0.00182513322215527,-0.0151628265157342,0.0169879607856274,0.00956407003104687,-0.0117129953578115,-0.00771319959312677,0,0
23366,23366,-0.00174446252640337,-0.00295867421664298,0.00470313662663102,0.00104744674172252,-0.00376253062859178,-0.000356761272996664,0,0
23367,23367,-0.00103688391391188,0.000545583025086671,0.000491300830617547,0.00026606087340042,-0.000986143946647644,2.20228448597481e-05,0,0
23368,23368,-0.000412961497204378,0.000202915514819324,0.000210045996936969,0.000139841751661152,-0.00013732111256104,-7.92892205936369e-06,0,0
23369,23369,-8.78570936038159e-05,4.59253751614597e-05,4.1931722080335e-05,8.88819886313286e-06,-1.28055989989662e-05,3.71047713088046e-06,0,0
23370,23370,0,0,0,0,0,0,0,0
23371,23371,0,0,0,0,0,0,0,0
23372,23372,0,0,0,0,0,0,0,0
23373,23373,-0.00196550670079887,-0.0306122805923223,0.0325777865946293,0.000688577187247574,-0.00801877025514841,-0.0113568678498268,0,0
23374,23374,-0.00196489854715765,-0.0228422433137894,0.0248071402311325,0.00492949737235904,-0.0161451417952776,-0.0110711567103863,0,0
23375,23375,-0.00187684514094144,-0.00943253748118877,0.0113093825057149,0.00394223490729928,-0.0105771329253912,-0.00419195694848895,0,0
23376,23376,-0.00166962528601289,-0.000818826199974865,0.00248845154419541,0.000711451750248671,-0.00282424665056169,-7.46082951081917e-05,0,0
23377,23377,-0.000844307243824005,0.000239111774135381,0.000605195469688624,0.000376613112166524,-0.000653597700875252,9.68256645137444e-05,0,0
23378,23378,-0.000349597044987604,0.000148546227137558,0.000201050817850046,6.76344934618101e-05,-0.000138456744025461,1.83261035999749e-05,0,0
23379,23379,-4.5087312173564e-05,2.10163670999464e-05,2.40709450736176e-05,3.45122339240334e-06,-6.90349088472431e-06,1.25115252558317e-06,0,0
23380,23380,0,0,0,0,0,0,0,0
23381,23381,0,0,0,0,0,0,0,0
23382,23382,0,0,0,0,0,0,0,0
23383,23383,-0.00198170123621821,-0.0249799843877554,0.0269616860896349,0.00177357357461005,-0.00637484202161431,-0.00438019586727023,0,0
23384,23384,-0.00186796055641025,-0.0149440132081509,0.0168119743466377,0.00236217631027102,-0.00946598593145609,-0.00230772374197841,0,0
23385,23385,-0.00166840967722237,-0.00427755201235414,0.00594596145674586,0.00102201348636299,-0.00340435793623328,-0.000360687612555921,0,0
23386,23386,-0.00126042577903718,-0.000206130207516253,0.00146655598655343,0.000527976080775261,-0.00044569032615982,0.000186821023817174,0,0
23387,23387,-0.000628472771495581,8.13865699456073e-05,0.000547086237929761,0.000160543888341635,-0.000167747450177558,7.61431729188189e-05,0,0
23388,23388,-0.000262098183156922,7.51517873140983e-05,0.000186946388566867,3.85989296773914e-05,-4.24836980528198e-05,2.47259049501736e-05,0,0
23389,23389,-1.44341447594343e-06,6.04176818796986e-07,8.39237600303022e-07,6.97186663956018e-08,-1.31031924865965e-07,5.62151853955584e-08,0,0
23390,23390,0,0,0,0,0,0,0,0
23391,23391,0,0,0,0,0,0,0,0
23392,23392,0,0,0,0,0,0,0,0
23393,23393,-0.00164304801728576,-0.0146157974377275,0.0162588451057673,0.000583225046284497,-0.000810644938610494,-0.00121539330575615,0,0
23394,23394,-0.00146608240902424,-0.00591863645240664,0.00738471886143088,0.000758392445277423,0.000471923151053488,-0.000270322983851656,0,0
23395,23395,-0.00148060626816005,-9.70995388342999e-05,0.00157770584337413,0.000300841260468587,0.000817653490230441,0.000153267319547012,0,0
23396,23396,-0.000851208344101906,0.000154217763338238,0.000696990580763668,0.000155793532030657,0.000463705888250843,0.000111067151010502,0,0
23397,23397,-0.000497203611303121,0.000100057470262982,0.000397146126488224,7.19419767847285e-05,0.000219422945519909,6.23762389295734e-05,0,0
23398,23398,-0.00016125624824781,5.24067509104498e-05,0.00010884949733736,1.93804007722065e-05,4.23158708144911e-05,1.0600613677525e-05,0,0
23399,23399,0,0,0,0,0,0,0,0
23400,23400,0,0,0,0,0,0,0,0
23401,23401,0,0,0,0,0,0,0,0
23402,23402,0,0,0,0,0,0,0,0
23403,23403,-0.00175763398874551,0.00234928703866899,-0.00059165310813114,-4.20308315369766e-05,0.000471971288789064,-0.000102890575362835,0,0
23404,23404,-0.00159486779011786,0.00150636327452958,8.85046101757325e-05,-1.4309844118543e-05,0.000725237710867077,-6.28953375780839e-06,0,0
23405,23405,-0.00116040534339845,0.000860830536112189,0.000299574749078602,7.61893024900928e-05,0.000465971213998273,4.83849107695278e-05,0,0
23406,23406,-0.000731573323719203,0.00047233875375241,0.000259234569966793,9.62000849540345e-05,0.00032192180515267,3.1738407415105e-05,0,0
23407,23407,-0.000338772515533492,0.000179181894054636,0.000159590621478856,5.50197946722619e-05,0.000135854032123461,9.08090441953391e-06,0,0
23408,23408,-2.80136737274006e-05,1.40045431180624e-05,1.40091306093382e-05,4.50129482487682e-06,6.1677828853135e-06,8.48615513859841e-07,0,0
23409,23409,0,0,0,0,0,0,0,0
23410,23410,0,0,0,0,0,0,0,0
23411,23411,0,0,0,0,0,0,0,0
23412,23412,0,0,0,0,0,0,0,0
23413,23413,0,0,0,0,0,0,0,0
23414,23414,0,0,0,0,0,0,0,0
23415,23415,0,0,0,0,0,0,0,0
23416,23416,0,0,0,0,0,0,0,0
23417,23417,0,0,0,0,0,0,0,0
23418,23418,0,0,0,0,0,0,0,0
23419,23419,0,0,0,0,0,0,0,0
23420,23420,0,0,0,0,0,0,0,0
23421,23421,0,0,0,0,0,0,0,0
23422,23422,0,0,0,0,0,0,0,0
23423,23423,0,0,0,0,0,0,0,0
23424,23424,0,0,0,0,0,0,0,0
23425,23425,0,0,0,0,0,0,0,0
23426,23426,0,0,0,0,0,0,0,0
23427,23427,0,0,0,0,0,0,0,0
23428,23428,0,0,0,0,0,0,0,0
23429,23429,0,0,0,0,0,0,0,0
23430,23430,0,0,0,0,0,0,0,0
23431,23431,0,0,0,0,0,0,0,0
23432,23432,0,0,0,0,0,0,0,0
23433,23433,0,0,0,0,0,0,0,0
23434,23434,0,0,0,0,0,0,0,0
23435,23435,0,0,0,0,0,0,0,0
23436,23436,0,0,0,0,0,0,0,0
23437,23437,0,0,0,0,0,0,0,0
23438,23438,0,0,0,0,0,0,0,0
23439,23439,0,0,0,0,0,0,0,0
23440,23440,0,0,0,0,0,0,0,0
23441,23441,0,0,0,0,0,0,0,0
23442,23442,0,0,0,0,0,0,0,0
23443,23443,0,0,0,0,0,0,0,0
23444,23444,0,0,0,0,0,0,0,0
23445,23445,0,0,0,0,0,0,0,0
23446,23446,0,0,0,0,0,0,0,0
23447,23447,0,0,0,0,0,0,0,0
23448,23448,0,0,0,0,0,0,0,0
23449,23449,0,0,0,0,0,0,0,0
23450,23450,0,0,0,0,0,0,0,0
23451,23451,0,0,0,0,0,0,0,0
23452,23452,0,0,0,0,0,0,0,0
23453,23453,0,0,0,0,0,0,0,0
23454,23454,0,0,0,0,0,0,0,0
23455,23455,0,0,0,0,0,0,0,0
23456,23456,0,0,0,0,0,0,0,0
23457,23457,0,0,0,0,0,0,0,0
23458,23458,0,0,0,0,0,0,0,0
23459,23459,0,0,0,0,0,0,0,0
23460,23460,0,0,0,0,0,0,0,0
23461,23461,0,0,0,0,0,0,0,0
23462,23462,0,0,0,0,0,0,0,0
23463,23463,0,0,0,0,0,0,0,0
23464,23464,0,0,0,0,0,0,0,0
23465,23465,0,0,0,0,0,0,0,0
23466,23466,0,0,0,0,0,0,0,0
23467,23467,0,0,0,0,0,0,0,0
23468,23468,0,0,0,0,0,0,0,0
23469,23469,0,0,0,0,0,0,0,0
23470,23470,0,0,0,0,0,0,0,0
23471,23471,0,0,0,0,0,0,0,0
23472,23472,0,0,0,0,0,0,0,0
23473,23473,0,0,0,0,0,0,0,0
23474,23474,0,0,0,0,0,0,0,0
23475,23475,0,0,0,0,0,0,0,0
23476,23476,0,0,0,0,0,0,0,0
23477,23477,0,0,0,0,0,0,0,0
23478,23478,0,0,0,0,0,0,0,0
23479,23479,0,0,0,0,0,0,0,0
23480,23480,0,0,0,0,0,0,0,0
23481,23481,0,0,0,0,0,0,0,0
23482,23482,0,0,0,0,0,0,0,0
23483,23483,0,0,0,0,0,0,0,0
23484,23484,0,0,0,0,0,0,0,0
23485,23485,0,0,0,0,0,0,0,0
23486,23486,0,0,0,0,0,0,0,0
23487,23487,0,0,0,0,0,0,0,0
23488,23488,0,0,0,0,0,0,0,0
23489,23489,0,0,0,0,0,0,0,0
23490,23490,0,0,0,0,0,0,0,0
23491,23491,0,0,0,0,0,0,0,0
23492,23492,0,0,0,0,0,0,0,0
23493,23493,0,0,0,0,0,0,0,0
23494,23494,0,0,0,0,0,0,0,0
23495,23495,0,0,0,0,0,0,0,0
23496,23496,0,0,0,0,0,0,0,0
23497,23497,0,0,0,0,0,0,0,0
23498,23498,0,0,0,0,0,0,0,0
23499,23499,0,0,0,0,0,0,0,0
23500,23500,0,0,0,0,0,0,0,0
23501,23501,0,0,0,0,0,0,0,0
23502,23502,0,0,0,0,0,0,0,0
23503,23503,0,0,0,0,0,0,0,0
23504,23504,0,0,0,0,0,0,0,0
23505,23505,0,0,0,0,0,0,0,0
23506,23506,0,0,0,0,0,0,0,0
23507,23507,0,0,0,0,0,0,0,0
23508,23508,0,0,0,0,0,0,0,0
23509,23509,0,0,0,0,0,0,0,0
23510,23510,0,0,0,0,0,0,0,0
23511,23511,0,0,0,0,0,0,0,0
23512,23512,0,0,0,0,0,0,0,0
23513,23513,0,0,0,0,0,0,0,0
23514,23514,0,0,0,0,0,0,0,0
23515,23515,0,0,0,0,0,0,0,0
23516,23516,0,0,0,0,0,0,0,0
23517,23517,0,0,0,0,0,0,0,0
23518,23518,0,0,0,0,0,0,0,0
23519,23519,0,0,0,0,0,0,0,0
23520,23520,0,0,0,0,0,0,0,0
23521,23521,-0.0028756195679307,-0.031143331900239,0.0340189523994923,-0.00278830900788307,-0.00373994186520576,-0.00177223421633244,0,0
23522,23522,-0.00246584787964821,-0.0294887684285641,0.0319546163082123,0.00435817940160632,-0.00957885943353176,-0.00522571755573153,0,0
23523,23523,-0.00183211779221892,-0.0205377750098705,0.0223698932677507,0.0138424783945084,-0.00667493417859077,-0.0047569302842021,0,0
23524,23524,-0.00164403999224305,-0.00722767366096377,0.00887171365320683,0.00158754619769752,-0.00236589042469859,-0.000391171866795048,0,0
23525,23525,-0.0011033141054213,0.000625105632934719,0.000478208414278924,-0.000148658466059715,-0.000336292054271325,-0.000154728666529991,0,0
23526,23526,-0.000474687141831964,0.000269560317974538,0.000205126823857427,0.000209187128348276,-9.40720710786991e-05,-4.25215648647281e-06,0,0
23527,23527,-0.000113564266939647,5.36979096068535e-05,5.9866357332794e-05,1.62212727445876e-05,-3.05684307022602e-06,7.8116862312072e-08,0,0
23528,23528,0,0,0,0,0,0,0,0
23529,23529,0,0,0,0,0,0,0,0
23530,23530,0,0,0,0,0,0,0,0
23531,23531,-0.00250021833926439,-0.0325204469263554,0.0350206643342972,-0.0018525990890339,-0.00695756869390607,-0.00892958883196115,0,0
23532,23532,-0.00207143020816147,-0.0277526285499334,0.0298240594565868,0.00636336114257574,-0.0150822140276432,-0.0126865385100245,0,0
23533,23533,-0.00182687153574079,-0.015139683149755,0.0169665552675724,0.00934469699859619,-0.011695334687829,-0.00752660632133484,0,0
23534,23534,-0.00173967040609568,-0.00297348573803902,0.00471315626055002,0.000938124780077487,-0.00375548214651644,-0.000351185852196068,0,0
23535,23535,-0.00103042297996581,0.000552924873773009,0.000477498077088967,9.51727415667847e-05,-0.000973819463979453,1.38406530822976e-05,0,0
23536,23536,-0.000412986235460266,0.000202955503482372,0.000210030731977895,0.000135789203341119,-0.000137110968353227,-6.46016542305006e-06,0,0
23537,23537,-8.74876059242524e-05,4.57438982266467e-05,4.17437040596269e-05,9.08210222405614e-06,-1.27587763927295e-05,3.22119171869417e-06,0,0
23538,23538,0,0,0,0,0,0,0,0
23539,23539,0,0,0,0,0,0,0,0
23540,23540,0,0,0,0,0,0,0,0
23541,23541,-0.0019438328454271,-0.0306705664843321,0.0326143987476826,0.000714452122338116,-0.00812192633748055,-0.0110298078507185,0,0
23542,23542,-0.00196428364142776,-0.0228492729365826,0.0248135570436716,0.00507087493315339,-0.0162223093211651,-0.0110212080180645,0,0
23543,23543,-0.00188667653128505,-0.00938877649605274,0.0112754525616765,0.00393743207678199,-0.0105811217799783,-0.00413613487035036,0,0
23544,23544,-0.00162870099302381,-0.000876912323292345,0.0025056132581085,0.000467876147013158,-0.00287737953476608,-7.59139002184384e-05,0,0
23545,23545,-0.000846220296807587,0.000240770663367584,0.000605449604336172,0.000370286637917161,-0.000653642578981817,9.75048969849013e-05,0,0
23546,23546,-0.00034826307091862,0.00014792954607401,0.000200333539396524,6.68531720293686e-05,-0.000137831390020438,1.98660072783241e-05,0,0
23547,23547,-4.6871580707375e-05,2.18579243664863e-05,2.50136563408887e-05,3.49659035236982e-06,-7.18290493750828e-06,1.17091349238763e-06,0,0
23548,23548,0,0,0,0,0,0,0,0
23549,23549,0,0,0,0,0,0,0,0
23550,23550,0,0,0,0,0,0,0,0
23551,23551,-0.00197967560961843,-0.0250101201236248,0.0269897952675819,0.00168482062872499,-0.006429648026824,-0.00424962630495429,0,0
23552,23552,-0.00187697331421077,-0.0149469487369061,0.01682392321527,0.00218283967114985,-0.00947051774710417,-0.00224481150507927,0,0
23553,23553,-0.0016729919007048,-0.0042790942825377,0.00595208629965782,0.000908529502339661,-0.00338602578267455,-0.000377188582206145,0,0
23554,23554,-0.00126921990886331,-0.000201039481908083,0.00147025939077139,0.000510004174429923,-0.000447483937023208,0.000184029515367001,0,0
23555,23555,-0.000630475755315274,8.17448817542754e-05,0.000548730895388871,0.000162353055202402,-0.00016837049042806,7.67797027947381e-05,0,0
23556,23556,-0.000262513698544353,7.53596177673899e-05,0.000187154073501006,3.90399873140268e-05,-4.2594601836754e-05,2.45042665483197e-05,0,0
23557,23557,-1.82317683083966e-06,7.63931666369899e-07,1.05924516446976e-06,8.62126796619123e-08,-1.64791302381673e-07,7.09633383166874e-08,0,0
23558,23558,0,0,0,0,0,0,0,0
23559,23559,0,0,0,0,0,0,0,0
23560,23560,0,0,0,0,0,0,0,0
23561,23561,-0.00165981194004416,-0.0146216694265604,0.0162814818322659,0.000608778849709779,-0.000827971089165658,-0.00125937722623348,0,0
23562,23562,-0.00147233728785068,-0.00591716403141618,0.00738950166851282,0.000803536793682724,0.000467152945930138,-0.000261233421042562,0,0
23563,23563,-0.00148798327427357,-9.8184376838617e-05,0.00158616760745645,0.000319331680657342,0.000823048700112849,0.000157392743858509,0,0
23564,23564,-0.00085287366528064,0.000154373439727351,0.000698500196449459,0.000154556677443907,0.00046382230357267,0.000112113062641583,0,0
23565,23565,-0.000498495588544756,0.000100356046459638,0.000398139527533203,7.15721034794115e-05,0.000220051020733081,6.21980361756869e-05,0,0
23566,23566,-0.000162331984029151,5.27732918271795e-05,0.000109558692201972,1.93451978702797e-05,4.25896942033432e-05,1.07294254121371e-05,0,0
23567,23567,0,0,0,0,0,0,0,0
23568,23568,0,0,0,0,0,0,0,0
23569,23569,0,0,0,0,0,0,0,0
23570,23570,0,0,0,0,0,0,0,0
23571,23571,-0.00175670406315476,0.00234547583386302,-0.000588771712500602,-4.06129656767007e-05,0.00047043280210346,-0.000107126536022406,0,0
23572,23572,-0.00159435998648405,0.00150705396663398,8.73060125741176e-05,-1.40456095323316e-05,0.000725194346159697,-6.43804332867148e-06,0,0
23573,23573,-0.00115963094867766,0.000860428961459547,0.000299201929010451,7.60601615183987e-05,0.000464948010630906,4.71748280688189e-05,0,0
23574,23574,-0.000730985368136317,0.000471956649562344,0.000259028689470142,9.62605190579779e-05,0.000322159030474722,3.15256438625511e-05,0,0
23575,23575,-0.000339308084221557,0.000179417533217929,0.000159890565555543,5.50606673641596e-05,0.000136010785354301,9.03132331586676e-06,0,0
23576,23576,-2.84333600575337e-05,1.42152057378553e-05,1.42181543196784e-05,4.56342286270228e-06,6.26032260697684e-06,8.46287150579883e-07,0,0
23577,23577,0,0,0,0,0,0,0,0
23578,23578,0,0,0,0,0,0,0,0
23579,23579,0,0,0,0,0,0,0,0
23580,23580,0,0,0,0,0,0,0,0
23581,23581,0,0,0,0,0,0,0,0
23582,23582,0,0,0,0,0,0,0,0
23583,23583,0,0,0,0,0,0,0,0
23584,23584,0,0,0,0,0,0,0,0
23585,23585,0,0,0,0,0,0,0,0
23586,23586,0,0,0,0,0,0,0,0
23587,23587,0,0,0,0,0,0,0,0
23588,23588,0,0,0,0,0,0,0,0
23589,23589,0,0,0,0,0,0,0,0
23590,23590,0,0,0,0,0,0,0,0
23591,23591,0,0,0,0,0,0,0,0
23592,23592,0,0,0,0,0,0,0,0
